millis,batt,temp,A2,A3,maxWriteTime,minFifoFree,maxFifoUsed,maxOverruns,gpsOnFlag,unusedStack1,unusedStackIdle,index,t
1581377.0,4.11,22.9,18.0,73.0,2.0,0.0,0.0,38.0,61.0,,,155787.0,1467776712.99
1591377.0,4.13,22.6,18.0,73.0,2.0,0.0,0.0,38.0,61.0,,,156788.0,1467776722.99
1601378.0,4.13,22.3,19.0,73.0,2.0,0.0,0.0,38.0,61.0,,,157789.0,1467776732.99
1611378.0,4.13,22.6,20.0,73.0,2.0,0.0,0.0,38.0,61.0,,,158790.0,1467776742.99
1621377.0,4.13,22.6,19.0,73.0,2.0,0.0,0.0,38.0,61.0,,,159791.0,1467776752.99
1631377.0,4.11,22.9,19.0,73.0,2.0,0.0,0.0,38.0,61.0,,,160792.0,1467776762.99
1641377.0,4.13,22.3,18.0,73.0,2.0,0.0,0.0,38.0,61.0,,,161793.0,1467776772.99
1651378.0,4.15,22.6,21.0,73.0,2.0,0.0,0.0,38.0,61.0,,,162794.0,1467776782.99
1661378.0,4.13,22.6,18.0,73.0,2.0,0.0,0.0,38.0,61.0,,,163795.0,1467776792.99
1671376.0,4.13,22.3,22.0,73.0,2.0,0.0,0.0,38.0,61.0,,,164796.0,1467776802.99
1681377.0,4.13,22.3,19.0,73.0,2.0,0.0,0.0,38.0,61.0,,,165797.0,1467776812.99
1691377.0,4.13,22.3,20.0,73.0,2.0,0.0,0.0,38.0,61.0,,,166798.0,1467776822.99
1701378.0,4.11,22.3,19.0,73.0,2.0,0.0,0.0,38.0,61.0,,,167799.0,1467776832.99
1711378.0,4.13,22.6,18.0,73.0,2.0,0.0,0.0,38.0,61.0,,,168800.0,1467776842.99
1721376.0,4.11,22.6,19.0,73.0,2.0,0.0,0.0,38.0,61.0,,,169801.0,1467776852.99
1731381.0,4.13,22.6,19.0,73.0,2.0,0.0,0.0,38.0,61.0,,,170802.0,1467776863.0
1741377.0,4.13,22.3,24.0,72.0,3.0,0.0,0.0,38.0,61.0,,,171803.0,1467776872.99
1751377.0,4.15,22.6,18.0,73.0,2.0,0.0,0.0,38.0,61.0,,,172804.0,1467776882.99
1761378.0,4.13,21.9,21.0,73.0,2.0,0.0,0.0,38.0,61.0,,,173805.0,1467776892.99
1771378.0,4.11,22.9,24.0,72.0,3.0,0.0,0.0,38.0,61.0,,,174806.0,1467776902.99
1781377.0,4.13,22.6,19.0,73.0,2.0,0.0,0.0,38.0,61.0,,,175807.0,1467776912.99
1791377.0,4.13,22.3,19.0,73.0,2.0,0.0,0.0,38.0,61.0,,,176808.0,1467776922.99
